ind,cal_stream,ind_year,year_gz,month,intercalary,nmd_gz,nmd_jdn,hui_jdn
39396,3,1444,1,1,0,48,2248497.5,2248526.5
39397,3,1444,1,2,0,18,2248527.5,2248556.5
39398,3,1444,1,3,0,48,2248557.5,2248585.5
39399,3,1444,1,4,0,17,2248586.5,2248615.5
39400,3,1444,1,5,0,47,2248616.5,2248644.5
39401,3,1444,1,6,0,16,2248645.5,2248673.5
39402,3,1444,1,7,0,45,2248674.5,2248703.5
39403,3,1444,1,7,1,15,2248704.5,2248732.5
39404,3,1444,1,8,0,44,2248733.5,2248761.5
39405,3,1444,1,9,0,13,2248762.5,2248791.5
39406,3,1444,1,10,0,43,2248792.5,2248821.5
39407,3,1444,1,11,0,13,2248822.5,2248850.5
39408,3,1444,1,12,0,42,2248851.5,2248880.5
39409,3,1445,2,1,0,12,2248881.5,2248910.5
39410,3,1445,2,2,0,42,2248911.5,2248939.5
39411,3,1445,2,3,0,11,2248940.5,2248969.5
39412,3,1445,2,4,0,41,2248970.5,2248999.5
39413,3,1445,2,5,0,11,2249000.5,2249028.5
39414,3,1445,2,6,0,40,2249029.5,2249057.5
39415,3,1445,2,7,0,9,2249058.5,2249087.5
39416,3,1445,2,8,0,39,2249088.5,2249116.5
39417,3,1445,2,9,0,8,2249117.5,2249146.5
39418,3,1445,2,10,0,38,2249147.5,2249175.5
39419,3,1445,2,11,0,7,2249176.5,2249205.5
39420,3,1445,2,12,0,37,2249206.5,2249234.5
39421,3,1446,3,1,0,6,2249235.5,2249264.5
39422,3,1446,3,2,0,36,2249265.5,2249293.5
39423,3,1446,3,3,0,5,2249294.5,2249323.5
39424,3,1446,3,4,0,35,2249324.5,2249353.5
39425,3,1446,3,5,0,5,2249354.5,2249382.5
39426,3,1446,3,6,0,34,2249383.5,2249412.5
39427,3,1446,3,7,0,4,2249413.5,2249441.5
39428,3,1446,3,8,0,33,2249442.5,2249471.5
39429,3,1446,3,9,0,3,2249472.5,2249500.5
39430,3,1446,3,10,0,32,2249501.5,2249530.5
39431,3,1446,3,11,0,2,2249531.5,2249559.5
39432,3,1446,3,12,0,31,2249560.5,2249589.5
39433,3,1447,4,1,0,1,2249590.5,2249618.5
39434,3,1447,4,2,0,30,2249619.5,2249648.5
39435,3,1447,4,3,0,60,2249649.5,2249677.5
39436,3,1447,4,4,0,29,2249678.5,2249707.5
39437,3,1447,4,4,1,59,2249708.5,2249736.5
39438,3,1447,4,5,0,28,2249737.5,2249766.5
39439,3,1447,4,6,0,58,2249767.5,2249796.5
39440,3,1447,4,7,0,28,2249797.5,2249825.5
39441,3,1447,4,8,0,57,2249826.5,2249855.5
39442,3,1447,4,9,0,27,2249856.5,2249884.5
39443,3,1447,4,10,0,56,2249885.5,2249914.5
39444,3,1447,4,11,0,26,2249915.5,2249943.5
39445,3,1447,4,12,0,55,2249944.5,2249973.5
